% Model:              C2EQPeEpsMin1Eps002.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 22 2021, 17:41
% Dimension:          2
% Nodes:              4001
% Expressions:        10
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u4, Gradient of u4, x component, Gradient of u4, y component, , , , , 
% Length unit:        m
% x                       y                        u2 (m/s)                 v2 (m/s)                 u4 (1)                   u4x (1/m)                u4y (1/m)                -u2*u4+0.1*u4x           u6 (1)                   u6x (1/m)                u6y (1/m)                -u2*u6+0.1*u6x
-0.04299999999999993      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.041999999999999926     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.040999999999999925     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.040000000000000036     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.039000000000000035     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.038000000000000034     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.03700000000000003      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.03600000000000003      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.03500000000000003      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.03400000000000003      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.03300000000000003      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.03200000000000003      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.031000000000000028     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.030000000000000027     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.029000000000000026     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.028000000000000025     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.027000000000000024     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.026000000000000023     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.025000000000000022     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.02400000000000002      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.02300000000000002      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.02200000000000002      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.02100000000000002      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.020000000000000018     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.019000000000000017     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.018000000000000016     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.017000000000000015     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.016000000000000014     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.015000000000000013     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.014000000000000012     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.013000000000000012     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.01200000000000001      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.01100000000000001      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.010000000000000009     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.009000000000000008     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.008000000000000007     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.007000000000000006     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.006000000000000005     -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.0050000000000000044    -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.0040000000000000036    -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.0030000000000000027    -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.0020000000000000018    -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.0010000000000000009    -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0                         -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.001000000000000112      -0.5                     0.0020925865497556716    7.700795290065711E-7     0.9876493269924561       -0.04727054092059196     2.5890241350978876E-5    -0.006793795789598851    0.9876611210186813       -0.045950757147309416    2.5865918731270037E-5    -0.006661842092291243
0.0020000000000000018     -0.5                     0.0020902682431936824    1.5620586252589744E-6    0.9876020522224846       -0.047279002058537085    2.6007981691895987E-5    -0.006792253412527278    0.987615166080402        -0.04595912245337025     2.5980661866192348E-5    -0.0066602928634913435
0.0030000000000001137     -0.5                     0.002086315374559717     2.3536276149261736E-6    0.9875547689840819       -0.04728747594563683     2.6125769581862217E-5    -0.0067890982923149434   0.987569202768204        -0.04596750443472949     2.6095501263019123E-5    -0.006657131254649935
0.0040000000000000036     -0.5                     0.002080740520407535     3.1443707673437754E-6    0.9875074772651575       -0.04729596407830319     2.6242277559160995E-5    -0.006784343229981355    0.9875232310672305       -0.04597589936168516     2.6210422931437994E-5    -0.006652369537893875
0.0050000000000001155     -0.5                     0.0020735553217415986    3.935056806802318E-6     0.987460177058162        -0.04730445199088584     2.6361471468230356E-5    -0.0067779985042354385   0.9874772509663489       -0.045984303621608574    2.63255085611936E-5      -0.006646019071000894
0.006000000000000005      -0.5                     0.0020647715400275326    4.725863004180823E-6     0.9874128683573854       -0.047312946923893436    2.6478726503616238E-5    -0.006770076681230626    0.9874312624581182       -0.04599271349554461     2.64406361360981E-5      -0.006638091318011441
0.007000000000000117      -0.5                     0.0020544020353276907    5.513665571135042E-6     0.9873655511640761       -0.04732143977098349     2.6596704034722662E-5    -0.006760589775022275    0.9873852655387023       -0.0460011253887028      2.655589564523925E-5     -0.006628598838045563
0.008000000000000007      -0.5                     0.002042459097421377     6.303830278097582E-6     0.9873182254786965       -0.04732992916543375     2.6714024268303603E-5    -0.006749550008222269    0.9873392602078769       -0.046009535692316555    2.6671245774633795E-5    -0.006617553623484526
0.009000000000000119      -0.5                     0.0020289547059846244    7.091352495207527E-6     0.9872708913111748       -0.047338404893663796    2.683465160147899E-5     -0.006736968410373823    0.987293246469036        -0.04601794083174619     2.6786702603827434E-5    -0.006604967361784808
0.010000000000000009      -0.5                     0.0020139018674140657    7.879620989045383E-6     0.9872235486687754       -0.047346884212136196    2.694727694191658E-5     -0.006722859769432808    0.9872472243291518       -0.04602633719398901     2.6902256012359357E-5    -0.006590852748074734
0.01100000000000012       -0.5                     0.0019973124611368746    8.666641238138029E-6     0.9871761975637757       -0.047355323796723976    2.7072009595271532E-5    -0.006707231700404244    0.9872011937987231       -0.046034721332907695    2.7017939360974235E-5    -0.006575221379314158
0.01200000000000001       -0.5                     0.001979199037922582     9.451171523442303E-6     0.9871288380211568       -0.04736376157175234     2.7190693036976713E-5    -0.0066901006036923436   0.9871551548917563       -0.04604308969125474     2.7133730143023342E-5    -0.006558085501967556
0.013000000000000123      -0.5                     0.0019595733376609093    1.0239675687183381E-5    0.9870814700554352       -0.04737216807351562     2.7300755458072177E-5    -0.006671475338171329    0.9871091076257298       -0.04605143881976828     2.7249655329300394E-5    -0.006539456570642461
0.014000000000000012      -0.5                     0.0019384481644097085    1.1021921618374141E-5    0.987034093693697        -0.04738055289924132     2.7433117139227337E-5    -0.006651369717054479    0.9870630520216457       -0.046059765295073635    2.7365690012379736E-5    -0.0065193470908553675
0.015000000000000124      -0.5                     0.0019158388348352632    1.1806143155842166E-5    0.9869867089683522       -0.04738889779062448     2.7541219170004576E-5    -0.006629797245570267    0.9870169881038554       -0.046068065640784514    2.7481869869552176E-5    -0.006497772040529952
0.016000000000000014      -0.5                     0.0018917540848470088    1.2592369247155186E-5    0.9869393159000219       -0.04739722997444577     2.7662866971920064E-5    -0.006606769479794557    0.986970915900176        -0.04607633652278931     2.7598167806093557E-5    -0.006474739914058282
0.017000000000000126      -0.5                     0.0018662086355903686    1.3370711815749832E-5    0.9868919145273374       -0.04740549586336462     2.7786955214106043E-5    -0.006582295799621691    0.9869248354417599       -0.04608457456146196     2.7714614068022938E-5    -0.006450265106726212
0.018000000000000016      -0.5                     0.0018392185879785494    1.4154913356530961E-5    0.9868445049141095       -0.04741373059230638     2.789527833097219E-5     -0.006556395816113157    0.9868787467631033       -0.046092776441209536    2.7831176191652917E-5    -0.006424363379248629
0.019000000000000128      -0.5                     0.0018107868556348906    1.4941908330923406E-5    0.9867970870650444       -0.04742196109321259     2.8009560148970894E-5    -0.006529075303757441    0.9868326499020478       -0.04610093881444267     2.7947901664906115E-5    -0.006397037472598242
0.020000000000000018      -0.5                     0.0017809281536742415    1.5717447863243875E-5    0.9867496610167894       -0.047430102257444706    2.815321862982385E-5     -0.006500340477677785    0.986786544899723        -0.046109058436318       2.806476541766361E-5     -0.006368301783110647
0.02100000000000013       -0.5                     0.00174967131320818      1.6495666058182255E-5    0.9867022268834099       -0.047438164501156344    2.8274458485401883E-5    -0.0064702210311721655   0.9867404318005116       -0.046117132046512015    2.8181787857301903E-5    -0.006338184631755209
0.02200000000000002       -0.5                     0.0017170224532342283    1.7271540327298588E-5    0.9866547846877339       -0.0474462284459274      2.8402790171697398E-5    -0.0064387312634925625   0.9866943106520379       -0.04612515643427609     2.8298961106715392E-5    -0.006306691929295627
0.02300000000000013       -0.5                     0.0016829786084263515    1.8051561451604183E-5    0.986607334429846        -0.047454287330168834    2.8510496550289337E-5    -0.006405867771778858    0.9866481815051009       -0.04613312843697687     2.841629404545697E-5     -0.006273820627213532
0.02400000000000002       -0.5                     0.0016475616696658285    1.8829572782373847E-5    0.9865598761927682       -0.04746215939773858     2.861098312734404E-5     -0.006371634176619329    0.986602044413698        -0.046141044848843786    2.8533782249825614E-5    -0.006239592196474331
0.02499999999999991       -0.5                     0.0016107962172974134    1.9610953975399215E-5    0.9865124101188781       -0.04746998838201866     2.8743050869208018E-5    -0.006336069296738309    0.9865558994349719       -0.04614890255884522     2.86514257669155E-5      -0.006204030766846822
0.026000000000000023      -0.5                     0.001572685648146588     2.0384525514866276E-5    0.9864649362160043       -0.04747781736654534     2.8875118796171383E-5    -0.006299180984241284    0.9865097466291798       -0.04615669847046564     2.876926138183168E-5     -0.006167139567327002
0.026999999999999913      -0.5                     0.0015332332921023492    2.1149555681607072E-5    0.9864174544933851       -0.047485581593882886    2.8994433509151957E-5    -0.006260966240528401    0.9864635860596545       -0.04616442950444807     2.8887272354693817E-5    -0.00612892176203814
0.028000000000000025      -0.5                     0.0014924703898545806    2.1922311043027477E-5    0.9863699651086414       -0.04749318789339835     2.908209103861858E-5     -0.006221446755706378    0.9864174177928101       -0.04617209261251879     2.9005446886487967E-5    -0.0060894080493444636
0.028999999999999915      -0.5                     0.0014504061706896872    2.2708366097929292E-5    0.9863224681229582       -0.04750076628527538     2.9198026993529818E-5    -0.006180644822582959    0.9863712418980733       -0.04617968479377427     2.9123813542237766E-5    -0.006048607415217243
0.030000000000000027      -0.5                     0.001407048090351315     2.3478564175742088E-5    0.9862749635889498       -0.04750830173152105     2.9359326953833038E-5    -0.006138566477231249    0.9863250584478441       -0.04618720309779605     2.9242358426466657E-5    -0.006006527099734293
0.030999999999999917      -0.5                     0.001362402391963351     2.4234970004463117E-5    0.9862274515490042       -0.04751571515331433     2.9488486682394966E-5    -0.006095210154341717    0.986278867517493        -0.0461946445466718      2.936109303340581E-5     -0.005963173142915917
0.03200000000000003       -0.5                     0.0013164987912144977    2.5001904530633578E-5    0.9861799321921846       -0.04752299848653647     2.9582986724426083E-5    -0.006050604537304653    0.9862326691853487       -0.04620200620369384     2.948001416784541E-5     -0.005918574737208144
0.03299999999999992       -0.5                     0.0012693412233063474    2.5780116140441584E-5    0.9861324055520311       -0.04753028181974139     2.9677486588155152E-5    -0.006004766695979586    0.9861864635326358       -0.046209285210209845    2.9599136779275503E-5    -0.005872735653049662
0.03400000000000003       -0.5                     0.0012209410875931117    2.6551404934990596E-5    0.9860848716628984       -0.04753747740984337     2.9843794631577165E-5    -0.00595769927665155     0.9861402506434276       -0.04621647871434555     2.971846504737541E-5     -0.005825667021574485
0.03499999999999992       -0.5                     0.0011713110084901662    2.7309746097549945E-5    0.9860373306425488       -0.047544497580611925    2.998046775980806E-5     -0.005909406138225068    0.9860940306046616       -0.046223583860832675    2.983799926426935E-5     -0.005777381179536947
0.03600000000000003       -0.5                     0.0011204832777807255    2.807860292005533E-5     0.9859897826902448       -0.04755140702764989     3.0079244716885968E-5    -0.0058599257663320605   0.9860478035060903       -0.04623059785820919     2.9957739437531548E-5    -0.005727909860741908
0.03699999999999992       -0.5                     0.0010684629356217002    2.885518370633406E-5     0.9859422278284935       -0.0475583164748751      3.017802168362228E-5     -0.005809274374586541    0.9860015694402384       -0.04623751796994614     3.0077696106646975E-5    -0.005677257928406335
0.038000000000000034      -0.5                     0.0010152539066128933    2.962799476496934E-5     0.9858946660745942       -0.04756514305574666     3.0334589382876608E-5    -0.0057574477168157116   0.9859553285023501       -0.046244341475705275    3.0197868668708937E-5    -0.0056254291465783375
0.038999999999999924      -0.5                     9.608613807289498E-4     3.0339543956607522E-5    0.9858470975943433       -0.04757172451573406     3.048460172800908E-5     -0.005704434854955535    0.985909080790395        -0.04625106565614982     3.0318243740580264E-5    -0.005572428526256451
0.040000000000000036      -0.5                     9.053181057086702E-4     3.107709094798033E-5     0.9857995226374638       -0.04757818924275877     3.055582804347982E-5     -0.005650281080718538    0.9858628264050328       -0.0462576878502269      3.0438827851833738E-5    -0.005518288251512291
0.040999999999999925      -0.5                     8.48627025216847E-4      3.18466064800379E-5      0.985751941215858        -0.04758465396980462     3.0627054573119044E-5    -0.005595001134456208    0.9858165654495632       -0.04626420543709988     3.055963540268988E-5     -0.005463011123056941
0.04200000000000004       -0.5                     7.907881392534539E-4     3.2648090552780575E-5    0.9857043533295244       -0.047591118696778026    3.06982811292655E-5      -0.005538595181101286    0.985770298029896        -0.04627061580667591     3.068069233702256E-5     -0.005406597040377975
0.04299999999999993       -0.5                     7.318250806669466E-4     3.343699471067144E-5     0.9856567591085225       -0.04759733801713684     3.090869032922566E-5     -0.005481062138958199    0.9857240242545503       -0.046276916372123035    3.080200785976283E-5     -0.005349069200777737
0.04400000000000004       -0.5                     6.717409024817341E-4     3.4178970891038346E-5    0.9856091585342279       -0.04760361527722386     3.114471189979252E-5     -0.005422435513370431    0.9856777442346201       -0.04628310454783491     3.092356529319659E-5     -0.005290430512251815
0.04499999999999993       -0.5                     6.105908906228284E-4     3.4911188258058283E-5    0.9855615520925977       -0.047609267983392614    3.126095008830696E-5     -0.005362701704195097    0.9856314580837464       -0.04628917785138302     3.104535905448876E-5     -0.005230735374955534
0.04600000000000004       -0.5                     5.483953480968243E-4     3.5647023865989425E-5    0.9855139399982613       -0.047614920689565035    3.137718821201259E-5     -0.005301943329136123    0.9855851659180174       -0.04629513385560392     3.116739702521129E-5     -0.00517000370570307
0.04699999999999993       -0.5                     4.851542749037495E-4     3.6386477714831486E-5    0.9854663222512189       -0.04762057339572318     3.1493426562998375E-5    -0.005240160538586173    0.9855388678559319       -0.046300970168304756    3.128968805551304E-5     -0.005108235411654583
0.04800000000000004       -0.5                     4.208674732494439E-4     3.7129938754394406E-5    0.9854186988502501       -0.04762625469166416     3.1692048227096315E-5    -0.005177356147044276    0.9854925640183697       -0.04630668441090858     3.141225293942153E-5     -0.005045430206415386
0.04899999999999993       -0.5                     3.5552805856128665E-4    3.7893119077359014E-5    0.9853710697656558       -0.04763191449675384     3.179827757313216E-5     -0.005113518513071625    0.9854462545285961       -0.04631227419699886     3.1535083211841404E-5    -0.00498158121338893
0.050000000000000044      -0.5                     2.891379944604839E-4     3.8674152513936474E-5    0.9853234350212564       -0.047637574301837335    3.190450678111875E-5     -0.0050486518720806945   0.9853999395122519       -0.04631773715495238     3.1658182869642004E-5    -0.004916690277747293
0.050999999999999934      -0.5                     2.217085955517724E-4     3.939704539521068E-5     0.9852757947835498       -0.04764272918743986     3.1928904022407094E-5    -0.0049827170314366035   0.9853536190973516       -0.04632307091942167     3.178153877334278E-5     -0.004850768458954097
0.052000000000000046      -0.5                     1.5327539526007825E-4    4.012821617033501E-5     0.9852281494373402       -0.04764776783325918     3.1781864010829075E-5    -0.004915788017352282    0.9853072934142485       -0.04632827318779212     3.190516025712647E-5     -0.004783850683629919
0.052999999999999936      -0.5                     8.388736712049595E-5     4.088105969752028E-5     0.9851804994043629       -0.04765229812088941     3.200881075836935E-5     -0.004847874010322429    0.9852609625955505       -0.04633334174030628     3.202908264807855E-5     -0.0047159851221093745
0.05400000000000005       -0.5                     1.3562492351507246E-5    4.1636559658621054E-5    0.9851328448410984       -0.047656828408403455    3.223575757111715E-5     -0.0047790436975137214   0.9852146267760553       -0.046338274429501336    3.2153295496250504E-5    -0.004647189408790378
0.05499999999999994       -0.5                     -5.7699229046856606E-5   4.2394716053637256E-5    0.9850851857475459       -0.04766135869603452     3.2462704333286256E-5    -0.00470929721384034     0.9851682860926886       -0.04634306912909825     3.227779937389698E-5     -0.004577463462320863
0.05600000000000005       -0.5                     -1.2989779707462721E-4   4.315552888256902E-5     0.9850375221237061       -0.04766588898359099     3.268965107158382E-5     -0.00463863469419938     0.9851219406844995       -0.046347723721615865    3.240259827519921E-5     -0.004506807202216789
0.05699999999999994       -0.5                     -2.0303321173177256E-4   4.3918998145416074E-5    0.9849898539695789       -0.0476704192711812      3.291659791172976E-5     -0.004567056273543467    0.9850755906926507       -0.046352236097699104    3.252770200866399E-5     -0.004435220548793009
0.05800000000000005       -0.5                     -2.771054730183252E-4    4.468512384217883E-5     0.984942181285164        -0.047674949558842265    3.314354454331529E-5     -0.0044945620868435      0.9850292362604098       -0.046356604154887286    3.265311614747659E-5     -0.004362703423037908
0.05899999999999994       -0.5                     -3.521145809342519E-4    4.545390597285686E-5     0.9848945040704612       -0.047679479846281694    3.337049136943324E-5     -0.004421152269062951    0.9849828775331451       -0.04636082580348026     3.2778841339939974E-5    -0.00428925574719803
0.06000000000000005       -0.5                     -4.2804257373051113E-4   4.6093004104583996E-5    0.9848468222369348       -0.04768350581778456     3.3424038838690385E-5    -0.004346794213257844    0.9849365146582885       -0.04636489899539693     3.290488129368592E-5     -0.0042148951388442
0.06099999999999994       -0.5                     -5.047865436783715E-4    4.6732626638543687E-5    0.9847991371965134       -0.047686575025239576    3.345531911969068E-5     -0.004271544149841088    0.9848901477852939       -0.04636882177114769     3.303118628753034E-5     -0.00413972288351135
0.062000000000000055      -0.5                     -5.82350712585847E-4     4.7397248188988384E-5    0.9847514490868843       -0.04768964423271956     3.3486599478980126E-5    -0.0041954937151762635   0.9848437770655021       -0.04637259228266173     3.315775778073328E-5     -0.004063734752906342
0.06299999999999994       -0.5                     -6.607350804529036E-4    4.808686875591777E-5     0.9847037579080476       -0.047692713440169246    3.3517879688707645E-5    -0.004118643027313274    0.9847974026520943       -0.04637620869963609     3.328460930477399E-5     -0.003986930678892467
0.06400000000000006       -0.5                     -7.399396472795761E-4    4.88014883393322E-5      0.984656063660004        -0.04769578264761015     3.354916010484051E-5     -0.004040992204324736    0.9847510247000739       -0.046379669203835655    3.341175374683198E-5     -0.003909310594508792
0.06499999999999995       -0.5                     -8.19964413065829E-4     4.954110693923131E-5     0.9846083663427527       -0.047698851855019       3.358044041415326E-5     -0.00396254136429396     0.98470464336626         -0.04638297198674183     3.353920622969021E-5     -0.0038308744337331715
0.06600000000000006       -0.5                     -9.008093778116981E-4    5.030572455561545E-5     0.9845606659562939       -0.04770192106249008     3.3611720688177586E-5    -0.003883290625331048    0.9846582588092739       -0.04638611525030782     3.366698283139773E-5     -0.0037516221315556505
0.06699999999999995       -0.5                     -9.824745415171472E-4    5.109534118848426E-5     0.9845129625006277       -0.047704990269916626    3.3643000983607235E-5    -0.0038032401055411707   0.9846118711895296       -0.04638909720450303     3.379510330157446E-5     -0.003671553623731029
0.06800000000000006       -0.5                     -0.0010649599041822131   5.190995683783815E-5     0.984465255975754        -0.04770805947738508     3.367428130004562E-5     -0.003722389923063852    0.9845654806692281       -0.0463919160678403      3.392359344850267E-5     -0.0035906688468294143
0.06899999999999995       -0.5                     -0.0011482587092522623   5.2749127187420094E-5    0.9844175464195742       -0.04771068358253695     3.3933133339366616E-5    -0.0036407023370366763   0.9845190874123506       -0.046394570060061174    3.4052483954717675E-5    -0.003508974389459797
0.07000000000000006       -0.5                     -0.0012322690409646319   5.352795691951409E-5     0.9843698346620239       -0.04771283151810862     3.432991928537697E-5     -0.0035582746796973775   0.9844726915846158       -0.04639705752244826     3.418176132810114E-5     -0.003426570532729981
0.07099999999999995       -0.5                     -0.0013170194686671517   5.4183616844282114E-5    0.9843221207565379       -0.04771497945362433     3.4726705259809035E-5    -0.003475126548886334    0.9844262933533413       -0.04639937687477695     3.4311390092976446E-5    -0.0033434290936635042
0.07200000000000006       -0.5                     -0.0014025358178018537   5.4812133237265204E-5    0.9842744043197413       -0.04771695316544132     3.5228152842455586E-5    -0.0033912152099401117   0.9843798928874503       -0.04640152647568936     3.444133529984956E-5     -0.003259524589470335
0.07299999999999995       -0.5                     -0.0014887004900625395   5.5454840397179366E-5    0.9842266868880565       -0.047717910204532844    3.5244432729863935E-5    -0.0033065722693504055   0.9843334903574834       -0.046403504792521026    3.4571586468259466E-5    -0.0031749727297719476
0.07400000000000007       -0.5                     -0.0015755106621445564   5.6110529291087E-5       0.9841789684993325       -0.04771886724365509     3.5260712524137556E-5    -0.0032213022660363792   0.9842870859354269       -0.04640531042399378     3.470217496854201E-5     -0.0030897762438969177
0.07499999999999996       -0.5                     -0.0016629663340478654   5.67791999189874E-5      0.9841312491535691       -0.047719824282743836    3.527699237985942E-5     -0.003135405292647527    0.9842406797946646       -0.04640694196897127     3.483312815490672E-5     -0.0030039350817982146
0.07600000000000007       -0.5                     -0.0017510675057725053   5.7460852280881295E-5    0.9840835288507668       -0.04772078132187636     3.529327218461842E-5     -0.003048881441851119    0.9841942721099813       -0.04640839803648216     3.496446558003147E-5     -0.002917449194389005
0.07699999999999996       -0.5                     -0.0018398141773184374   5.815548637676827E-5     0.9840358075909252       -0.04772173836100015     3.530955204374903E-5     -0.0029617308063052336   0.9841478630575461       -0.04640967723954697     3.509620487875794E-5     -0.0028303185329237794
0.07800000000000007       -0.5                     -0.0019292063486857016   5.8863102206648515E-5    0.983988085374045        -0.04772269540010506     3.532583179212531E-5     -0.002873953478675811    0.9841014528149147       -0.04641077820244699     3.5228357701642634E-5    -0.002742543049723343
0.07899999999999996       -0.5                     -0.0020192440198742562   5.958369977052175E-5     0.983940362200125        -0.04772365243924237     3.534211164380496E-5     -0.002785549551638725    0.9840550415610099       -0.04641169955966435     3.5360936522121565E-5    -0.0026541226980672534
0.08000000000000007       -0.5                     -0.002109928511552445    6.032834485880267E-5     0.9838926379912422       -0.04772478517691924     3.606698728748396E-5     -0.002696535388487654    0.9840086294761161       -0.046412439956681484    3.549395139885646E-5     -0.0025650561327228453
0.08099999999999996       -0.5                     -0.002201267293228141    6.110564110303387E-5     0.9838449126906805       -0.04772581594617298     3.62354631811191E-5      -0.002606875966702407    0.9839622167418655       -0.04641299804609871     3.562739996459335E-5     -0.0024753359591237444
0.08200000000000007       -0.5                     -0.0022932599641939323   6.18995828006276E-5      0.9837971864114853       -0.04772537243179916     3.5962471184080494E-5    -0.0025164345426958224   0.983915803541242        -0.04641337248457405     3.576127021526759E-5     -0.0023849625280585726
0.08299999999999996       -0.5                     -0.002385794563309441    6.255138785543201E-5     0.9837494610905954       -0.04772525662018801     3.5532200270647937E-5    -0.002425501546090267    0.9838693900585259       -0.046413562038381324    3.589554066657911E-5     -0.0022940459620299255
0.08400000000000007       -0.5                     -0.0024788247302480883   6.321684005293364E-5     0.9837017363816534       -0.04772416126385477     3.5822538926870555E-5    -0.0023339919350546493   0.9838229764791454       -0.04641356564121567     3.603018506389102E-5     -0.0022026318398387784
0.08499999999999996       -0.5                     -0.002572367167796352    6.388631992827924E-5     0.9836540127680676       -0.04772306590748641     3.611287762384753E-5     -0.0022419873038329306   0.9837765629895772       -0.04641338224030206     3.616521111449666E-5     -0.0021107036929482775
0.08600000000000008       -0.5                     -0.0026664218759542752   6.455982748146921E-5     0.983606290249838        -0.04772197055116553     3.640321639260524E-5     -0.002149487725468155    0.9837301497773459       -0.046413010796207015    3.630062854637572E-5     -0.0020182614882186113
0.08699999999999997       -0.5                     -0.002760988854721817    6.523736271250307E-5     0.9835585688269652       -0.04772087519481161     3.669355506838111E-5     -0.0020564932729837684   0.9836837370310073       -0.046412450281969976    3.643645692177431E-5     -0.0019253051936832803
0.08800000000000008       -0.5                     -0.0028560681040990174   6.591892562138117E-5     0.9835108484994487       -0.04771977983847767     3.698389375932464E-5     -0.001963004019413131    0.9836373249401449       -0.04641169967766379     3.657270228308226E-5     -0.00183183477800355
0.08899999999999997       -0.5                     -0.0029516596240858357   6.660451620810323E-5     0.9834631292672885       -0.047718684482137286    3.7274232534936425E-5    -0.001869020037778364    0.9835909136953509       -0.04641075797490751     3.670937861291014E-5     -0.001737850210918488
0.09000000000000008       -0.5                     -0.003047763414682312    6.729413447266961E-5     0.9834154111304844       -0.04771758912581067     3.7564571246836314E-5    -0.0017745414011028121   0.9835445034882274       -0.046409624175603195    3.6846491575039943E-5    -0.0016433514631170208
0.09099999999999997       -0.5                     -0.0031443794758884073   6.798778041507985E-5     0.9833676940890368       -0.04771649376943543     3.785490994415882E-5     -0.0016795681823982664   0.9834980945113612       -0.04640829729278943     3.698404672335273E-5     -0.0015483385063220626
